ProjectID,Date_pv,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor,longitude_pv,latitude_pv,PV_Hour_Orig,DateTime,PV_Hour_From24,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,latitude_wx,longitude_wx,Year,Month,Day,Hour,Date_wx,Date,dt_hour_local_naive,wind_gusts_10m_pred,vapour_pressure_deficit_pred,relative_humidity_2m_pred,temperature_2m_pred,cloud_cover_low_pred,snow_depth_pred,dew_point_2m_pred,surface_pressure_pred,precipitation_pred,wind_speed_100m_pred,global_tilted_irradiance_pred,date
172.0,2020-01-01,10.0,3.0,0.7741935483870968,-73.7213284,41.2183292,10.0,2020-01-01 10:00:00,0.0,35.1491,59.7421,22.549099,26.29567,0.0,0.0,0.0,0.0,995.07043,24.0,23.0,3.0,0.0,0.27985966,8.984278,14.813265,251.11382,255.12427,19.9093,130.0,87.0,43.0,521.7927,130.0,235.85173,41.2183292,-73.7213284,2020.0,1.0,1.0,10.0,2020-01-01,2020-01-01,2020-01-01 10:00:00,,,,,,,,,,,,2020-01-01 10:00:00+00:00
172.0,2020-01-01,11.0,13.0,3.354838709677419,-73.7213284,41.2183292,11.0,2020-01-01 11:00:00,0.0,37.1291,46.870617,18.6791,26.190075,0.0,0.0,0.0,0.0,995.7089,60.0,59.0,1.0,0.0,0.39939103,12.991944,19.71735,272.96088,273.2519,30.1995,268.0,208.0,60.0,709.3806,268.0,414.76526,41.2183292,-73.7213284,2020.0,1.0,1.0,11.0,2020-01-01,2020-01-01,2020-01-01 11:00:00,,,,,,,,,,,,2020-01-01 11:00:00+00:00
172.0,2020-01-01,12.0,15.0,3.870967741935484,-73.7213284,41.2183292,12.0,2020-01-01 12:00:00,0.0,38.2991,45.637383,19.1291,27.717926,0.0,0.0,0.0,0.0,995.3401,94.0,94.0,44.0,0.0,0.42788443,12.246426,18.514471,279.46225,281.85297,30.4232,299.0,187.0,112.0,489.2812,298.99997,540.6323,41.2183292,-73.7213284,2020.0,1.0,1.0,12.0,2020-01-01,2020-01-01,2020-01-01 12:00:00,,,,,,,,,,,,2020-01-01 12:00:00+00:00
172.0,2020-01-01,13.0,15.0,3.870967741935484,-73.7213284,41.2183292,13.0,2020-01-01 13:00:00,0.0,38.3891,43.92555,18.3191,27.699612,0.0,0.0,0.0,0.0,994.64984,100.0,96.0,100.0,0.0,0.44290778,12.32179,19.030285,285.80258,287.79608,28.6336,200.0,49.0,151.0,114.589745,200.0,604.88074,41.2183292,-73.7213284,2020.0,1.0,1.0,13.0,2020-01-01,2020-01-01,2020-01-01 13:00:00,,,,,,,,,,,,2020-01-01 13:00:00+00:00
172.0,2020-01-01,14.0,14.0,3.612903225806452,-73.7213284,41.2183292,14.0,2020-01-01 14:00:00,0.0,37.5791,46.76397,19.0391,27.119473,0.0,0.0,0.0,0.0,994.43396,92.0,90.0,91.0,0.0,0.40734443,11.938121,18.93538,282.99463,284.36462,28.8573,132.0,11.0,121.0,25.798723,132.0,603.13477,41.2183292,-73.7213284,2020.0,1.0,1.0,14.0,2020-01-01,2020-01-01,2020-01-01 14:00:00,,,,,,,,,,,,2020-01-01 14:00:00+00:00
172.0,2020-01-01,15.0,5.0,1.2903225806451613,-73.7213284,41.2183292,15.0,2020-01-01 15:00:00,0.0,37.759098,45.72428,18.6791,26.92944,0.0,0.0,0.0,0.0,994.83356,99.0,99.0,77.0,0.0,0.41824314,12.733228,20.164045,288.43503,289.44012,29.528399,162.0,36.0,126.0,95.093834,162.0,535.5137,41.2183292,-73.7213284,2020.0,1.0,1.0,15.0,2020-01-01,2020-01-01,2020-01-01 15:00:00,,,,,,,,,,,,2020-01-01 15:00:00+00:00
172.0,2020-01-01,16.0,1.0,0.2580645161290322,-73.7213284,41.2183292,16.0,2020-01-01 16:00:00,0.0,37.669098,46.419838,18.9491,27.761517,0.0,0.0,0.0,0.0,995.3257,90.0,89.0,25.0,0.0,0.41142908,10.611022,17.621258,288.43503,290.04532,29.3047,90.0,9.0,81.0,31.309208,90.0,406.62244,41.2183292,-73.7213284,2020.0,1.0,1.0,16.0,2020-01-01,2020-01-01,2020-01-01 16:00:00,,,,,,,,,,,,2020-01-01 16:00:00+00:00
172.0,2020-01-01,17.0,0.0,0.0,-73.7213284,41.2183292,17.0,2020-01-01 17:00:00,0.0,37.1291,47.415794,18.9491,27.64488,0.0,0.0,0.0,0.0,996.10443,94.0,94.0,26.0,0.0,0.39529547,9.608688,16.44157,282.09473,284.9817,24.607,66.0,13.0,53.0,81.6429,66.0,225.2404,41.2183292,-73.7213284,2020.0,1.0,1.0,17.0,2020-01-01,2020-01-01,2020-01-01 17:00:00,,,,,,,,,,,,2020-01-01 17:00:00+00:00
172.0,2020-01-01,18.0,0.0,0.0,-73.7213284,41.2183292,18.0,2020-01-01 18:00:00,0.0,35.2391,51.687428,19.219099,26.341808,0.0,0.0,0.0,0.0,996.85223,1.0,0.0,1.0,0.0,0.3370271,8.2799225,15.514527,271.54813,275.7927,21.2515,10.0,3.0,7.0,38.082043,10.000002,50.61236,41.2183292,-73.7213284,2020.0,1.0,1.0,18.0,2020-01-01,2020-01-01,2020-01-01 18:00:00,,,,,,,,,,,,2020-01-01 18:00:00+00:00
172.0,2020-01-01,19.0,0.0,0.0,-73.7213284,41.2183292,19.0,2020-01-01 19:00:00,0.0,32.9891,58.30697,19.9391,24.131186,0.0,0.0,0.0,0.0,997.68994,9.0,2.0,9.0,0.0,0.2658646,8.352132,16.559845,262.30405,268.45187,17.6723,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,1.0,19.0,2020-01-01,2020-01-01,2020-01-01 19:00:00,,,,,,,,,,,,2020-01-01 19:00:00+00:00
172.0,2020-01-01,20.0,0.0,0.0,-73.7213284,41.2183292,20.0,2020-01-01 20:00:00,0.0,34.0691,57.798183,20.7491,24.653307,0.0,0.0,0.0,0.0,999.3956,16.0,92.0,9.0,0.0,0.2810062,9.865652,17.2249,266.09958,270.0,18.790798,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,1.0,20.0,2020-01-01,2020-01-01,2020-01-01 20:00:00,,,,,,,,,,,,2020-01-01 20:00:00+00:00
172.0,2020-01-01,21.0,0.0,0.0,-73.7213284,41.2183292,21.0,2020-01-01 21:00:00,0.0,32.5391,59.59799,20.029099,23.532803,0.0,0.0,0.0,0.0,999.85425,8.0,8.0,0.0,0.0,0.25301686,8.7243,16.14519,270.0,273.9724,21.0278,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,1.0,21.0,2020-01-01,2020-01-01,2020-01-01 21:00:00,,,,,,,,,,,,2020-01-01 21:00:00+00:00
172.0,2020-01-01,22.0,0.0,0.0,-73.7213284,41.2183292,22.0,2020-01-01 22:00:00,0.0,31.1891,63.415447,20.2091,22.660496,0.0,0.0,0.0,0.0,1000.3171,2.0,2.0,0.0,0.0,0.21696708,7.63535,14.764199,264.95764,270.0,18.5671,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,1.0,22.0,2020-01-01,2020-01-01,2020-01-01 22:00:00,,,,,,,,,,,,2020-01-01 22:00:00+00:00
172.0,2020-01-01,23.0,0.0,0.0,-73.7213284,41.2183292,23.0,2020-01-01 23:00:00,0.0,29.5691,71.1727,21.379099,21.454082,0.0,0.0,0.0,0.0,1000.47675,2.0,2.0,0.0,0.0,0.16008022,6.9383073,13.952138,249.22766,257.96942,15.659,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,1.0,23.0,2020-01-01,2020-01-01,2020-01-01 23:00:00,,,,,,,,,,,,2020-01-01 23:00:00+00:00
172.0,2020-01-02,0.0,0.0,0.0,-73.7213284,41.2183292,0.0,2020-01-02 00:00:00,0.0,28.6691,74.684296,21.6491,20.547373,0.0,0.0,0.0,0.0,1000.752,2.0,2.0,0.0,0.0,0.13550591,7.02076,14.171001,247.52052,258.15796,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,0.0,2020-01-02,2020-01-02,2020-01-02 00:00:00,,,,,,,,,,,,2020-01-02 00:00:00+00:00
172.0,2020-01-02,1.0,0.0,0.0,-73.7213284,41.2183292,1.0,2020-01-02 01:00:00,0.0,28.219099,74.63867,21.1991,20.13733,0.0,0.0,0.0,0.0,1000.84015,1.0,1.0,0.0,0.0,0.13326746,6.814594,13.782534,246.80138,256.86597,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,1.0,2020-01-02,2020-01-02,2020-01-02 01:00:00,,,,,,,,,,,,2020-01-02 01:00:00+00:00
172.0,2020-01-02,2.0,0.0,0.0,-73.7213284,41.2183292,2.0,2020-01-02 02:00:00,0.0,27.9491,74.61125,20.9291,20.20726,0.0,0.0,0.0,0.0,1001.2293,0.0,0.0,0.0,0.0,0.13193971,5.9438567,12.547157,250.20103,258.6901,13.1983,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,2.0,2020-01-02,2020-01-02,2020-01-02 02:00:00,,,,,,,,,,,,2020-01-02 02:00:00+00:00
172.0,2020-01-02,3.0,0.0,0.0,-73.7213284,41.2183292,3.0,2020-01-02 03:00:00,0.0,28.219099,73.789474,20.9291,20.578964,0.0,0.0,0.0,0.0,1001.13666,48.0,0.0,0.0,48.0,0.13772857,5.7032533,11.068065,244.44008,255.96373,10.7376,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,3.0,2020-01-02,2020-01-02,2020-01-02 03:00:00,,,,,,,,,,,,2020-01-02 03:00:00+00:00
172.0,2020-01-02,4.0,0.0,0.0,-73.7213284,41.2183292,4.0,2020-01-02 04:00:00,0.0,27.9491,75.75807,21.2891,20.16049,0.0,0.0,0.0,0.0,1001.5258,87.0,0.0,0.0,87.0,0.12598142,6.142592,12.545163,236.88864,248.00882,10.7376,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,4.0,2020-01-02,2020-01-02,2020-01-02 04:00:00,,,,,,,,,,,,2020-01-02 04:00:00+00:00
172.0,2020-01-02,5.0,0.0,0.0,-73.7213284,41.2183292,5.0,2020-01-02 05:00:00,0.0,28.3091,76.37181,21.8291,20.886534,0.0,0.0,0.0,0.0,1001.73206,39.0,0.0,0.0,39.0,0.12462205,5.4105806,11.463397,240.2552,252.97939,11.184999,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,5.0,2020-01-02,2020-01-02,2020-01-02 05:00:00,,,,,,,,,,,,2020-01-02 05:00:00+00:00
172.0,2020-01-02,6.0,0.0,0.0,-73.7213284,41.2183292,6.0,2020-01-02 06:00:00,0.0,28.3991,77.84359,22.369099,20.846796,0.0,0.0,0.0,0.0,1001.93195,26.0,0.0,0.0,26.0,0.11729354,5.8547893,11.31179,226.54811,245.46228,9.619101,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,6.0,2020-01-02,2020-01-02,2020-01-02 06:00:00,,,,,,,,,,,,2020-01-02 06:00:00+00:00
172.0,2020-01-02,7.0,0.0,0.0,-73.7213284,41.2183292,7.0,2020-01-02 07:00:00,0.0,28.3091,79.624664,22.8191,20.672323,0.0,0.0,0.0,0.0,1002.22626,19.0,0.0,18.0,4.0,0.10746902,6.1710396,12.046614,223.53127,238.67136,10.290199,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,7.0,2020-01-02,2020-01-02,2020-01-02 07:00:00,,,,,,,,,,,,2020-01-02 07:00:00+00:00
172.0,2020-01-02,8.0,1.0,0.2580645161290322,-73.7213284,41.2183292,8.0,2020-01-02 08:00:00,0.0,28.3991,83.00652,23.8991,21.352327,0.0,0.0,0.0,0.0,1003.1181,0.0,0.0,0.0,0.0,0.08996582,5.0617533,11.004585,224.9999,243.43501,10.5139,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,8.0,2020-01-02,2020-01-02,2020-01-02 08:00:00,,,,,,,,,,,,2020-01-02 08:00:00+00:00
172.0,2020-01-02,9.0,19.0,4.903225806451613,-73.7213284,41.2183292,9.0,2020-01-02 09:00:00,0.0,29.7491,81.56147,24.799099,22.351013,0.0,0.0,0.0,0.0,1003.34766,0.0,0.0,0.0,0.0,0.10315502,6.142592,12.402748,213.11136,230.85602,11.8561,16.0,8.0,8.0,96.59115,15.999994,56.471176,41.2183292,-73.7213284,2020.0,1.0,2.0,9.0,2020-01-02,2020-01-02,2020-01-02 09:00:00,,,,,,,,,,,,2020-01-02 09:00:00+00:00
172.0,2020-01-02,10.0,60.0,15.483870967741936,-73.7213284,41.2183292,10.0,2020-01-02 10:00:00,0.0,34.1591,72.4877,26.2391,26.918512,0.0,0.0,0.0,0.0,1003.74744,0.0,0.0,0.0,0.0,0.18387833,6.187236,12.719464,229.39879,235.75092,13.869399,134.0,95.0,39.0,569.62036,134.00003,235.92094,41.2183292,-73.7213284,2020.0,1.0,2.0,10.0,2020-01-02,2020-01-02,2020-01-02 10:00:00,,,,,,,,,,,,2020-01-02 10:00:00+00:00
172.0,2020-01-02,11.0,118.0,30.451612903225804,-73.7213284,41.2183292,11.0,2020-01-02 11:00:00,0.0,38.5691,63.67567,27.3191,31.340324,0.0,0.0,0.0,0.0,1003.84894,0.0,0.0,0.0,0.0,0.28899187,6.4872994,10.282903,223.60289,225.8813,16.1064,274.0,218.0,56.0,742.47125,274.00006,415.34174,41.2183292,-73.7213284,2020.0,1.0,2.0,11.0,2020-01-02,2020-01-02,2020-01-02 11:00:00,,,,,,,,,,,,2020-01-02 11:00:00+00:00
172.0,2020-01-02,12.0,135.0,34.83870967741935,-73.7213284,41.2183292,12.0,2020-01-02 12:00:00,0.0,41.989098,58.290108,28.3991,34.300896,0.0,0.0,0.0,0.0,1003.1358,0.0,0.0,0.0,0.0,0.37895155,7.9153137,12.0258255,222.70937,223.49261,19.461899,379.0,315.0,64.0,822.48737,379.00003,541.7643,41.2183292,-73.7213284,2020.0,1.0,2.0,12.0,2020-01-02,2020-01-02,2020-01-02 12:00:00,,,,,,,,,,,,2020-01-02 12:00:00+00:00
172.0,2020-01-02,13.0,112.0,28.903225806451616,-73.7213284,41.2183292,13.0,2020-01-02 13:00:00,0.0,44.3291,56.3123,29.7491,36.481873,0.0,0.0,0.0,0.0,1001.9025,0.0,0.0,0.0,0.0,0.43415385,8.7357645,13.152723,219.80553,221.55252,21.4752,433.0,366.0,67.0,853.5367,432.99994,606.5803,41.2183292,-73.7213284,2020.0,1.0,2.0,13.0,2020-01-02,2020-01-02,2020-01-02 13:00:00,,,,,,,,,,,,2020-01-02 13:00:00+00:00
172.0,2020-01-02,14.0,76.0,19.61290322580645,-73.7213284,41.2183292,14.0,2020-01-02 14:00:00,0.0,46.2191,53.578117,30.2891,37.67933,0.0,0.0,0.0,0.0,1001.15326,92.0,0.0,0.0,92.0,0.49563015,10.559019,16.421774,216.38445,217.8066,25.278101,431.0,365.0,66.0,852.89966,430.99997,605.37524,41.2183292,-73.7213284,2020.0,1.0,2.0,14.0,2020-01-02,2020-01-02,2020-01-02 14:00:00,,,,,,,,,,,,2020-01-02 14:00:00+00:00
172.0,2020-01-02,15.0,47.0,12.129032258064516,-73.7213284,41.2183292,15.0,2020-01-02 15:00:00,0.0,45.9491,53.341812,29.9291,37.440308,0.0,0.0,0.0,0.0,1001.14734,95.0,0.0,0.0,95.0,0.49309218,10.362889,16.256388,212.6609,214.34616,25.501799,346.0,242.0,104.0,636.0288,346.0,538.2309,41.2183292,-73.7213284,2020.0,1.0,2.0,15.0,2020-01-02,2020-01-02,2020-01-02 15:00:00,,,,,,,,,,,,2020-01-02 15:00:00+00:00
172.0,2020-01-02,16.0,18.0,4.645161290322581,-73.7213284,41.2183292,16.0,2020-01-02 16:00:00,0.0,44.7791,56.999393,30.4691,37.17373,0.0,0.0,0.0,0.0,1001.0226,95.0,0.0,0.0,95.0,0.43471223,8.408858,14.772672,208.61037,212.00534,23.9359,193.0,69.0,124.0,238.22746,193.0,409.72043,41.2183292,-73.7213284,2020.0,1.0,2.0,16.0,2020-01-02,2020-01-02,2020-01-02 16:00:00,,,,,,,,,,,,2020-01-02 16:00:00+00:00
172.0,2020-01-02,17.0,0.0,0.0,-73.7213284,41.2183292,17.0,2020-01-02 17:00:00,0.0,42.439102,59.87429,29.4791,35.284,0.0,0.0,0.0,0.0,1000.476,90.0,0.0,0.0,90.0,0.37092978,7.0064893,14.423013,196.69933,203.78204,18.3434,77.0,14.0,63.0,86.63407,76.99999,228.59666,41.2183292,-73.7213284,2020.0,1.0,2.0,17.0,2020-01-02,2020-01-02,2020-01-02 17:00:00,,,,,,,,,,,,2020-01-02 17:00:00+00:00
172.0,2020-01-02,18.0,0.0,0.0,-73.7213284,41.2183292,18.0,2020-01-02 18:00:00,0.0,39.4691,66.42954,29.2091,32.09429,0.0,0.0,0.0,0.0,1000.01373,98.0,0.0,0.0,98.0,0.27664,7.4361324,15.562833,186.91113,198.43504,14.093101,10.0,2.0,8.0,25.000555,10.0,52.377308,41.2183292,-73.7213284,2020.0,1.0,2.0,18.0,2020-01-02,2020-01-02,2020-01-02 18:00:00,,,,,,,,,,,,2020-01-02 18:00:00+00:00
172.0,2020-01-02,19.0,0.0,0.0,-73.7213284,41.2183292,19.0,2020-01-02 19:00:00,0.0,38.9291,70.89227,30.2891,31.829512,0.0,0.0,0.0,0.0,1000.4958,98.0,0.0,1.0,98.0,0.23486859,7.147907,15.71164,200.13638,208.02441,14.3168,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,19.0,2020-01-02,2020-01-02,2020-01-02 19:00:00,,,,,,,,,,,,2020-01-02 19:00:00+00:00
172.0,2020-01-02,20.0,0.0,0.0,-73.7213284,41.2183292,20.0,2020-01-02 20:00:00,0.0,38.6591,77.33307,32.1791,31.533485,0.0,0.0,0.0,0.0,1000.2918,73.0,0.0,1.0,63.0,0.18098277,7.8804655,15.775212,186.5197,198.17812,14.5405,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,20.0,2020-01-02,2020-01-02,2020-01-02 20:00:00,,,,,,,,,,,,2020-01-02 20:00:00+00:00
172.0,2020-01-02,21.0,0.0,0.0,-73.7213284,41.2183292,21.0,2020-01-02 21:00:00,0.0,38.4791,78.44546,32.3591,31.707237,0.0,0.0,0.0,0.0,1000.4854,1.0,0.0,1.0,0.0,0.17089385,7.1092973,15.514526,204.14554,208.41257,14.9879,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,21.0,2020-01-02,2020-01-02,2020-01-02 21:00:00,,,,,,,,,,,,2020-01-02 21:00:00+00:00
172.0,2020-01-02,22.0,0.0,0.0,-73.7213284,41.2183292,22.0,2020-01-02 22:00:00,0.0,37.2191,81.23484,31.9991,30.093666,0.0,0.0,0.0,0.0,1000.35767,99.0,17.0,3.0,99.0,0.14160073,7.8135056,16.256388,203.6294,214.34616,14.093101,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,22.0,2020-01-02,2020-01-02,2020-01-02 22:00:00,,,,,,,,,,,,2020-01-02 22:00:00+00:00
172.0,2020-01-02,23.0,0.0,0.0,-73.7213284,41.2183292,23.0,2020-01-02 23:00:00,0.0,38.0291,80.711334,32.6291,31.344446,0.0,0.0,0.0,0.0,999.9807,95.0,1.0,1.0,95.0,0.15025747,7.0029173,15.324675,206.56499,213.6901,15.8827,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,2.0,23.0,2020-01-02,2020-01-02,2020-01-02 23:00:00,,,,,,,,,,,,2020-01-02 23:00:00+00:00
172.0,2020-01-03,0.0,0.0,0.0,-73.7213284,41.2183292,0.0,2020-01-03 00:00:00,0.0,37.669098,81.85935,32.6291,31.608715,0.0,0.0,0.0,0.0,999.77484,77.0,19.0,1.0,73.0,0.13933223,5.524982,12.670191,211.75943,222.13753,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,3.0,0.0,2020-01-03,2020-01-03,2020-01-03 00:00:00,,,,,,,,,,,,2020-01-03 00:00:00+00:00
172.0,2020-01-03,1.0,0.0,0.0,-73.7213284,41.2183292,1.0,2020-01-03 01:00:00,0.0,37.1291,83.01299,32.4491,31.510471,0.0,0.0,0.0,0.0,999.1693,98.0,71.0,69.0,98.0,0.12773025,4.4120536,10.798016,210.46547,230.04251,10.0665,0.0,0.0,0.0,0.0,0.0,0.0,41.2183292,-73.7213284,2020.0,1.0,3.0,1.0,2020-01-03,2020-01-03,2020-01-03 01:00:00,,,,,,,,,,,,2020-01-03 01:00:00+00:00
